Timestamp,Electricity demand [kWh],Heat demand [kWh],PV 1kWp 180Azim 40Tilt Clearsky [kW],PV 1kWp 180Azim 40Tilt Physical [kW],DAM Price [EUR/MWh],BM Down Price [EUR/MWh],BM Up Price [EUR/MWh],FCR-N Price [EUR/MW],FCR-D Up Price [EUR/MW],FCR-D Down Price [EUR/MW],Frequency [Hz],Carbon Emission Coefficient [kgCO2/kWh]
2020-06-08 19:00:00+00:00,9.24,14.0,0.0,0.0,34.6,34.6,34.6,26.338,30.613,0.0,49.9807,0.0649499
2020-06-08 20:00:00+00:00,9.42,22.0,0.0,0.0,32.26,10.3,32.26,26.905,30.136,0.0,50.00835,0.0628761499999999
2020-06-08 21:00:00+00:00,10.14,21.0,0.0,0.0,11.04,3.0,11.04,31.974,30.199,0.0,50.01315,0.055043947368421
2020-06-08 22:00:00+00:00,10.5,20.0,0.0,0.0,5.33,5.33,5.33,24.216,28.874,0.0,49.9747,0.0502823
2020-06-08 23:00:00+00:00,10.5,21.0,0.0,0.0,3.81,3.81,7.0,23.675,29.102,0.0,49.9195,0.05350905
2020-06-09 00:00:00+00:00,10.44,22.0,0.0,0.0,3.34,3.34,7.0,24.355,29.274,0.0,50.00915,0.0546112105263158
2020-06-09 01:00:00+00:00,10.2,21.0,0.0,0.0,3.11,3.11,7.0,24.139,29.693,0.0,50.03025,0.0549049
2020-06-09 02:00:00+00:00,9.96,20.0,0.02,0.01,3.64,3.64,3.64,23.998,29.191,0.0,50.021249999999995,0.05403605
2020-06-09 03:00:00+00:00,10.02,20.0,0.03,0.03,7.21,7.21,7.21,23.986,28.556,0.0,49.996449999999996,0.0604633
2020-06-09 04:00:00+00:00,30.6,20.0,0.08,0.07,33.43,33.43,33.43,25.081,29.192,0.0,50.02315,0.05307335
2020-06-09 05:00:00+00:00,37.68,20.0,0.28,0.15,47.74,17.85,47.74,25.897,29.839,0.0,50.01925,0.0517064210526315
2020-06-09 06:00:00+00:00,40.8,22.0,0.47,0.19,55.78,17.85,55.78,26.029,29.85,0.0,49.9885,0.0562583333333333
2020-06-09 07:00:00+00:00,44.7,23.0,0.64,0.21,55.67,18.0,55.67,25.187,28.935,0.0,49.9557,0.0566112105263157
2020-06-09 08:00:00+00:00,46.32,12.0,0.77,0.14,54.6,23.0,54.6,24.596,29.243,0.0,49.9399,0.05201525
2020-06-09 09:00:00+00:00,44.16,11.0,0.85,0.14,55.23,55.23,55.23,24.622,29.24,0.0,49.9775,0.05222125
2020-06-09 10:00:00+00:00,46.02,8.0,0.89,0.2,55.27,55.27,55.27,24.557,28.992,0.0,50.0243,0.0519770999999999
2020-06-09 11:00:00+00:00,46.5,7.0,0.88,0.21,40.07,40.07,40.07,24.468,28.631,0.0,49.98755,0.0523905999999999
2020-06-09 12:00:00+00:00,46.56,5.0,0.81,0.3,36.39,36.39,36.39,24.249,28.606,0.0,49.9624,0.0523974210526315
2020-06-09 13:00:00+00:00,44.46,5.0,0.71,0.24,33.49,33.49,33.49,24.842,29.064,0.0,49.97915,0.0598595
2020-06-09 14:00:00+00:00,39.24,4.0,0.56,0.17,33.76,33.76,33.76,24.392,28.886,0.0,49.9781,0.0569248
2020-06-09 15:00:00+00:00,33.78,4.0,0.37,0.13,41.61,23.0,41.61,24.64,29.16,0.0,49.9933,0.0572165789473684
2020-06-09 16:00:00+00:00,32.94,5.0,0.18,0.08,45.21,22.0,45.21,26.046,29.232,0.0,49.97545,0.0464827499999999
2020-06-09 17:00:00+00:00,23.1,3.0,0.03,0.03,48.07,22.0,48.07,26.029,29.078,0.0,49.97525,0.0453233
2020-06-09 18:00:00+00:00,9.18,9.0,0.01,0.01,42.06,42.06,42.06,25.236,29.141,0.0,49.98435,0.0575667
2020-06-09 19:00:00+00:00,9.24,11.0,0.0,0.0,36.57,36.57,36.57,24.471,29.384,0.0,49.982,0.0587644736842105
2020-06-09 20:00:00+00:00,9.6,13.0,0.0,0.0,18.97,18.97,18.97,25.012,28.816,0.0,50.011,0.0560676
2020-06-09 21:00:00+00:00,10.5,12.0,0.0,0.0,8.38,1.91,8.38,25.65,29.463,0.0,50.02855,0.0526385999999999
2020-06-09 22:00:00+00:00,10.62,15.0,0.0,0.0,4.9,4.9,4.9,24.733,27.724,0.0,49.979200000000006,0.051878
2020-06-09 23:00:00+00:00,10.62,20.0,0.0,0.0,4.07,4.07,4.07,24.41,27.753,0.0,49.99235,0.0539134
2020-06-10 00:00:00+00:00,10.68,20.0,0.0,0.0,3.79,0.95,3.79,25.32,28.509,0.0,50.0272,0.0543536
2020-06-10 01:00:00+00:00,10.08,20.0,0.0,0.0,3.72,0.0,3.72,25.17,28.476,0.0,50.041250000000005,0.0519216315789473
2020-06-10 02:00:00+00:00,10.14,20.0,0.02,0.01,4.28,0.0,4.28,25.249,28.419,0.0,49.9824,0.0504623888888888
2020-06-10 03:00:00+00:00,10.2,17.0,0.03,0.03,8.01,0.0,8.01,25.131,27.769,0.0,49.9776,0.05417515
2020-06-10 04:00:00+00:00,29.52,10.0,0.08,0.08,24.26,0.0,24.26,25.284,28.025,0.0,49.94625,0.0505878947368421
2020-06-10 05:00:00+00:00,37.62,5.0,0.28,0.2,35.5,35.5,35.5,24.895,28.282,0.0,49.982749999999996,0.0508027499999999
2020-06-10 06:00:00+00:00,41.52,4.0,0.47,0.31,42.15,42.15,42.15,24.89,28.429,0.0,49.979949999999995,0.0508192499999999
2020-06-10 07:00:00+00:00,41.52,5.0,0.64,0.47,41.06,41.06,41.06,24.716,27.635,0.0,49.98135,0.0494084
2020-06-10 08:00:00+00:00,44.16,4.0,0.77,0.6,41.99,21.0,41.99,24.663,27.44,0.0,49.978,0.0478532105263157
2020-06-10 09:00:00+00:00,44.28,6.0,0.85,0.71,50.63,21.0,50.63,24.689,27.622,0.0,49.9601,0.0472382
2020-06-10 10:00:00+00:00,46.14,6.0,0.89,0.78,34.9,21.0,34.9,24.439,27.603,0.0,49.96195,0.0470856
2020-06-10 11:00:00+00:00,43.8,7.0,0.88,0.77,34.14,34.14,34.14,24.443,27.497,0.0,49.9596,0.0469988
2020-06-10 12:00:00+00:00,44.16,6.0,0.81,0.78,32.4,32.4,32.4,24.456,27.567,0.0,49.98345,0.0473986
2020-06-10 13:00:00+00:00,42.36,5.0,0.71,0.71,28.66,28.66,28.66,24.728,27.881,0.0,50.000099999999996,0.0619157222222222
2020-06-10 14:00:00+00:00,37.44,5.0,0.56,0.56,23.84,23.84,23.84,24.585,27.692,0.0,49.98065,0.0637898
2020-06-10 15:00:00+00:00,32.22,4.0,0.37,0.37,31.11,31.11,31.11,24.972,27.886,0.0,49.9713,0.05444175
2020-06-10 16:00:00+00:00,31.5,6.0,0.18,0.18,30.58,30.58,30.58,25.611,27.991,0.0,49.96615,0.0477415
2020-06-10 17:00:00+00:00,21.54,4.0,0.03,0.02,19.99,19.99,19.99,25.507,27.977,0.0,49.9695,0.0471112105263157
2020-06-10 18:00:00+00:00,7.56,3.0,0.01,0.01,11.66,11.66,11.66,25.374,27.889,0.0,49.9821,0.0557984
2020-06-10 19:00:00+00:00,7.68,4.0,0.0,0.0,9.28,9.28,9.28,25.056,28.082,0.0,49.9993,0.05044435
2020-06-10 20:00:00+00:00,8.1,3.0,0.0,0.0,6.05,0.5,6.05,25.741,27.972,0.0,49.98825,0.0503533
2020-06-10 21:00:00+00:00,8.76,7.0,0.0,0.0,3.5,0.1,3.5,26.107,28.151,0.0,50.019600000000004,0.04604265
2020-06-10 22:00:00+00:00,9.06,8.0,0.0,0.0,1.5,0.0,1.5,23.92,25.287,0.0,50.0052,0.047037947368421
2020-06-10 23:00:00+00:00,9.06,10.0,0.0,0.0,1.46,0.0,1.46,22.287,24.748,0.0,49.96575,0.0470633333333333
2020-06-11 00:00:00+00:00,8.88,13.0,0.0,0.0,1.43,-2.0,1.43,22.963,25.755,0.0,50.0302,0.04752495
2020-06-11 01:00:00+00:00,8.4,13.0,0.0,0.0,1.42,-2.0,1.42,22.526,25.751,0.0,50.005399999999995,0.0477888947368421
2020-06-11 02:00:00+00:00,8.52,13.0,0.02,0.01,1.42,-2.0,1.42,22.554,25.739,0.0,50.00485,0.0469801
2020-06-11 03:00:00+00:00,8.58,13.0,0.03,0.03,1.5,-2.0,1.5,22.833,27.24,0.0,49.9559,0.0450666111111111
2020-06-11 04:00:00+00:00,27.78,9.0,0.08,0.08,9.05,-1.5,9.05,23.704,27.664,0.0,49.95625,0.0439987
2020-06-11 05:00:00+00:00,35.46,6.0,0.28,0.19,41.66,0.1,41.66,23.524,28.004,0.0,49.9182,0.0474567
2020-06-11 06:00:00+00:00,39.48,4.0,0.47,0.29,48.09,48.09,48.09,22.373,28.74,0.0,49.9518,0.04960575
2020-06-11 07:00:00+00:00,43.68,4.0,0.64,0.47,49.79,49.79,49.79,21.084,28.515,0.0,50.009550000000004,0.0484413157894736
2020-06-11 08:00:00+00:00,42.42,4.0,0.77,0.6,49.46,49.46,49.46,21.116,27.965,0.0,50.03945,0.04671265
2020-06-11 09:00:00+00:00,43.44,4.0,0.85,0.7,49.82,0.0,49.82,21.097,27.404,0.0,49.9988,0.0454703888888888
2020-06-11 10:00:00+00:00,42.54,5.0,0.89,0.74,48.47,0.0,48.47,22.503,27.467,0.0,49.97665,0.04702665
2020-06-11 11:00:00+00:00,44.64,4.0,0.88,0.79,48.06,0.1,48.06,22.631,26.842,0.0,49.9298,0.0454726
2020-06-11 12:00:00+00:00,45.24,5.0,0.81,0.78,33.97,33.97,33.97,22.747,27.45,0.0,49.9249,0.0454206999999999
2020-06-11 13:00:00+00:00,43.5,4.0,0.71,0.7,6.34,6.34,6.34,22.663,26.657,0.0,49.99505,0.04751
2020-06-11 14:00:00+00:00,38.82,6.0,0.56,0.56,5.28,5.28,5.28,22.642,26.491,0.0,49.96975,0.0469947999999999
2020-06-11 15:00:00+00:00,33.84,4.0,0.38,0.38,30.8,30.8,30.8,23.724,26.418,0.0,49.92985,0.0429574210526315
2020-06-11 16:00:00+00:00,33.0,4.0,0.18,0.18,31.39,31.39,31.39,23.986,26.491,0.0,49.9599,0.04280115
2020-06-11 17:00:00+00:00,23.16,4.0,0.03,0.02,12.27,12.27,12.27,24.188,26.519,0.0,49.9719,0.0429766842105263
2020-06-11 18:00:00+00:00,9.24,5.0,0.01,0.01,3.93,3.93,5.1,24.342,26.67,0.0,49.96535,0.0426051578947368
2020-06-11 19:00:00+00:00,9.3,12.0,0.0,0.0,2.94,2.94,9.0,24.16,27.458,0.0,49.98085,0.0419253157894736
2020-06-11 20:00:00+00:00,9.72,13.0,0.0,0.0,2.15,2.15,7.5,23.973,27.321,0.0,50.0006,0.0417555
2020-06-11 21:00:00+00:00,10.38,12.0,0.0,0.0,1.46,1.46,1.46,23.219,26.478,0.0,49.97,0.0420496
2020-06-11 22:00:00+00:00,10.68,13.0,0.0,0.0,0.95,0.95,0.95,21.994,24.329,0.0,49.97465,0.0433120588235294
2020-06-11 23:00:00+00:00,10.68,11.0,0.0,0.0,0.83,0.0,0.83,21.837,24.023,0.0,49.998599999999996,0.0442040526315789
2020-06-12 00:00:00+00:00,10.62,13.0,0.0,0.0,0.71,-5.0,0.71,22.568,24.814,0.0,49.976549999999996,0.0449452105263157
2020-06-12 01:00:00+00:00,10.08,11.0,0.0,0.0,0.67,-5.0,0.67,22.483,24.401,0.0,49.95085,0.0453358888888888
2020-06-12 02:00:00+00:00,10.08,13.0,0.02,0.01,0.72,-4.0,0.72,22.479,24.429,0.0,49.9394,0.0451021
2020-06-12 03:00:00+00:00,10.26,14.0,0.03,0.03,1.4,0.0,1.4,21.379,25.496,0.0,49.93675,0.04248975
2020-06-12 04:00:00+00:00,29.28,13.0,0.08,0.08,8.01,0.01,56.0,21.784,25.759,0.0,49.925650000000005,0.0393202631578947
2020-06-12 05:00:00+00:00,36.84,10.0,0.28,0.22,30.07,30.07,78.0,21.914,25.66,0.0,49.96215,0.0422241
2020-06-12 06:00:00+00:00,41.4,5.0,0.47,0.34,38.79,38.79,38.79,21.743,25.774,0.0,49.9838,0.04438465
2020-06-12 07:00:00+00:00,43.32,4.0,0.64,0.47,36.52,36.52,36.52,20.375,25.04,0.0,50.02645,0.04714185
2020-06-12 08:00:00+00:00,43.26,4.0,0.77,0.61,45.67,45.67,45.67,20.438,25.044,0.0,50.0015,0.0463439
2020-06-12 09:00:00+00:00,42.84,5.0,0.85,0.73,45.9,45.9,45.9,20.469,24.811,0.0,49.98725,0.0461609
2020-06-12 10:00:00+00:00,43.92,5.0,0.89,0.8,48.19,48.19,48.19,20.73,24.711,0.0,49.9709,0.0458050999999999
2020-06-12 11:00:00+00:00,43.98,4.0,0.87,0.84,46.1,46.1,46.1,20.801,24.506,0.0,49.943650000000005,0.04498455
2020-06-12 12:00:00+00:00,42.18,5.0,0.81,0.81,42.4,42.4,42.4,20.709,24.344,0.0,49.9839,0.0408832499999999
2020-06-12 13:00:00+00:00,40.8,4.0,0.71,0.71,35.25,35.25,35.25,21.55,25.414,0.0,49.9931,0.0407114499999999
2020-06-12 14:00:00+00:00,38.7,4.0,0.56,0.56,28.61,28.61,28.61,21.581,25.41,0.0,49.980149999999995,0.0398599
2020-06-12 15:00:00+00:00,34.32,4.0,0.38,0.38,27.73,27.73,27.73,21.654,25.146,0.0,49.97555,0.040282947368421
2020-06-12 16:00:00+00:00,33.06,7.0,0.18,0.18,30.86,30.86,30.86,21.783,25.244,0.0,49.98535,0.0409992999999999
2020-06-12 17:00:00+00:00,23.34,4.0,0.03,0.02,27.71,27.71,27.71,21.707,25.007,0.0,49.97765,0.0413676
2020-06-12 18:00:00+00:00,9.24,3.0,0.01,0.01,2.32,2.32,3.0,21.641,25.202,0.0,49.98175,0.0385413999999999
2020-06-12 19:00:00+00:00,9.42,4.0,0.0,0.0,23.86,23.86,68.19,21.822,25.588,0.0,49.98665,0.0393572
2020-06-12 20:00:00+00:00,9.84,5.0,0.0,0.0,3.54,3.54,3.54,21.885,25.515,0.0,49.9904,0.03718965
2020-06-12 21:00:00+00:00,10.5,9.0,0.0,0.0,1.42,1.42,2.34,21.213,25.353,0.0,50.01775,0.0380981
2020-06-12 22:00:00+00:00,10.68,11.0,0.0,0.0,1.4,0.9,1.4,22.616,23.846,0.0,50.0095,0.040591
2020-06-12 23:00:00+00:00,10.74,10.0,0.0,0.0,1.21,0.0,1.21,22.508,23.563,0.0,50.01025,0.0411537
2020-06-13 00:00:00+00:00,10.62,10.0,0.0,0.0,1.12,0.0,1.12,21.991,24.649,0.0,49.9861,0.0419711
2020-06-13 01:00:00+00:00,10.2,11.0,0.0,0.0,1.03,0.0,1.03,22.001,24.765,0.0,50.00295,0.0419657
2020-06-13 02:00:00+00:00,10.26,16.0,0.02,0.01,1.02,0.0,1.02,22.037,24.412,0.0,50.006,0.04128955
2020-06-13 03:00:00+00:00,10.38,18.0,0.03,0.03,1.16,0.0,1.16,22.75,24.608,0.0,49.95085,0.04077605
2020-06-13 04:00:00+00:00,28.68,14.0,0.08,0.08,1.41,0.0,1.41,25.224,23.798,0.0,49.949400000000004,0.04025445
2020-06-13 05:00:00+00:00,33.3,4.0,0.28,0.22,1.48,0.46,1.48,26.321,24.874,0.0,49.95775,0.045289
2020-06-13 06:00:00+00:00,33.36,4.0,0.47,0.34,2.09,2.09,2.09,25.941,25.633,0.0,49.9713,0.0446934
2020-06-13 07:00:00+00:00,33.48,3.0,0.64,0.48,2.81,2.81,6.67,23.806,25.299,0.0,49.9602,0.04318955
2020-06-13 08:00:00+00:00,33.36,3.0,0.77,0.61,9.84,9.84,9.84,22.208,24.726,0.0,49.976549999999996,0.0429247
2020-06-13 09:00:00+00:00,33.36,3.0,0.85,0.69,9.01,9.01,9.01,22.158,24.46,0.0,50.00235,0.0431367
2020-06-13 10:00:00+00:00,33.3,4.0,0.89,0.52,2.01,2.01,2.31,22.158,24.665,0.0,49.9714,0.0428912631578947
2020-06-13 11:00:00+00:00,33.42,3.0,0.87,0.49,1.87,1.87,2.31,22.134,24.407,0.0,50.01395,0.0430262
2020-06-13 12:00:00+00:00,33.42,3.0,0.81,0.67,1.68,1.68,1.85,22.155,24.274,0.0,49.975,0.0433348999999999
2020-06-13 13:00:00+00:00,33.36,4.0,0.71,0.61,1.51,1.51,1.51,22.645,24.476,0.0,49.9546,0.04316785
2020-06-13 14:00:00+00:00,33.78,3.0,0.56,0.56,2.49,2.49,2.49,23.633,25.105,0.0,49.973200000000006,0.04271745
2020-06-13 15:00:00+00:00,33.54,3.0,0.38,0.38,9.08,9.08,9.08,23.935,25.783,0.0,49.97985,0.0427462
2020-06-13 16:00:00+00:00,33.0,4.0,0.18,0.18,11.47,11.47,11.47,23.859,25.559,0.0,49.981,0.04349765
2020-06-13 17:00:00+00:00,23.1,3.0,0.03,0.02,2.71,2.71,2.71,23.83,25.521,0.0,49.982350000000004,0.0441236315789473
2020-06-13 18:00:00+00:00,9.18,3.0,0.01,0.01,1.47,1.47,1.47,23.564,26.276,0.0,49.98525,0.0448989
2020-06-13 19:00:00+00:00,9.3,3.0,0.0,0.0,1.41,1.41,1.41,23.474,26.849,0.0,49.996750000000006,0.04453985
2020-06-13 20:00:00+00:00,9.72,5.0,0.0,0.0,1.22,1.22,1.22,23.403,25.367,0.0,49.99455,0.04515295
2020-06-13 21:00:00+00:00,10.44,9.0,0.0,0.0,1.14,1.14,1.14,23.405,25.462,0.0,49.9774,0.0407718
2020-06-13 22:00:00+00:00,10.56,9.0,0.0,0.0,1.23,1.23,2.3,20.371,22.29,0.0,49.961,0.0409952777777777
2020-06-13 23:00:00+00:00,10.74,10.0,0.0,0.0,0.98,0.98,2.3,20.04,22.271,0.0,50.02165,0.0408039
2020-06-14 00:00:00+00:00,10.62,12.0,0.0,0.0,0.79,0.79,2.0,20.037,22.507,0.0,50.018,0.04159445
2020-06-14 01:00:00+00:00,10.08,12.0,0.0,0.0,0.5,0.5,1.84,20.066,22.157,0.0,50.02995,0.0419499
2020-06-14 02:00:00+00:00,10.2,13.0,0.02,0.01,0.45,0.45,0.45,20.055,22.227,0.0,50.0066,0.04128305
2020-06-14 03:00:00+00:00,10.26,14.0,0.03,0.03,0.8,0.0,0.8,19.736,23.33,0.0,49.9842,0.040385
2020-06-14 04:00:00+00:00,28.56,10.0,0.08,0.08,1.22,0.0,1.22,21.297,23.439,0.0,49.9576,0.04010805
2020-06-14 05:00:00+00:00,33.18,8.0,0.28,0.23,1.66,0.0,1.66,22.949,25.219,0.0,49.96515,0.0396503
2020-06-14 06:00:00+00:00,33.36,4.0,0.47,0.34,3.87,3.87,11.0,22.851,24.903,0.0,49.941649999999996,0.0391609
2020-06-14 07:00:00+00:00,33.3,4.0,0.64,0.48,4.63,4.63,11.0,22.272,23.727,0.0,49.9841,0.03844465
2020-06-14 08:00:00+00:00,33.36,3.0,0.77,0.61,4.71,4.71,11.0,20.925,23.536,0.0,50.0459,0.037832947368421
2020-06-14 09:00:00+00:00,33.3,3.0,0.85,0.72,4.53,0.0,4.53,20.921,23.592,0.0,50.006150000000005,0.0378909
2020-06-14 10:00:00+00:00,33.24,4.0,0.89,0.79,4.21,0.0,4.21,21.084,23.871,0.0,49.96435,0.037786947368421
2020-06-14 11:00:00+00:00,33.36,3.0,0.87,0.82,3.94,0.0,3.94,21.011,23.277,0.0,49.963499999999996,0.03758405
2020-06-14 12:00:00+00:00,33.42,3.0,0.81,0.8,4.05,4.05,4.05,20.798,23.217,0.0,49.94345,0.0380536999999999
2020-06-14 13:00:00+00:00,33.48,4.0,0.71,0.71,4.4,4.4,4.4,20.603,23.742,0.0,49.948899999999995,0.03782535
2020-06-14 14:00:00+00:00,33.36,3.0,0.56,0.56,4.43,4.43,4.43,22.859,24.194,0.0,49.9813,0.0379273
2020-06-14 15:00:00+00:00,33.48,3.0,0.38,0.38,4.77,4.77,4.77,23.624,25.357,0.0,49.9726,0.03800695
2020-06-14 16:00:00+00:00,33.0,4.0,0.18,0.18,5.32,5.32,5.32,23.025,25.306,0.0,49.96325,0.0379618
2020-06-14 17:00:00+00:00,23.28,3.0,0.03,0.02,7.53,7.53,12.0,23.524,25.577,0.0,49.93495,0.03793755
2020-06-14 18:00:00+00:00,9.18,3.0,0.02,0.01,4.78,4.78,12.0,22.035,25.489,0.0,49.9743,0.043472
2020-06-14 19:00:00+00:00,9.3,4.0,0.0,0.0,4.45,4.45,12.0,21.8,26.091,0.0,49.968900000000005,0.0431570499999999
2020-06-14 20:00:00+00:00,9.72,3.0,0.0,0.0,3.95,3.95,12.0,21.976,26.043,0.0,49.9739,0.0434141
2020-06-14 21:00:00+00:00,10.5,3.0,0.0,0.0,3.2,3.2,12.0,23.159,25.769,0.0,50.000099999999996,0.0389348
2020-06-14 22:00:00+00:00,10.56,6.0,0.0,0.0,2.53,2.53,2.76,21.999,24.232,0.0,50.022800000000004,0.0393906
2020-06-14 23:00:00+00:00,10.68,6.0,0.0,0.0,1.49,0.0,1.49,20.628,23.69,0.0,50.02075,0.040579947368421
2020-06-15 00:00:00+00:00,10.62,9.0,0.0,0.0,1.46,0.0,1.46,21.126,24.272,0.0,49.9994,0.0410655
2020-06-15 01:00:00+00:00,10.08,7.0,0.0,0.0,1.45,0.0,1.45,20.992,23.692,0.0,49.95975,0.040906947368421
2020-06-15 02:00:00+00:00,10.08,8.0,0.02,0.01,1.72,0.0,1.72,20.704,23.504,0.0,49.9885,0.04057285
2020-06-15 03:00:00+00:00,10.2,8.0,0.03,0.03,8.11,0.0,8.11,21.51,25.078,0.0,49.97155,0.03902205
2020-06-15 04:00:00+00:00,29.94,5.0,0.08,0.08,20.09,0.0,20.09,22.787,25.483,0.0,49.96225,0.0413815499999999
2020-06-15 05:00:00+00:00,37.74,4.0,0.28,0.22,49.42,9.35,49.42,21.188,26.282,0.0,49.9013,0.0421411499999999
2020-06-15 06:00:00+00:00,41.4,3.0,0.47,0.31,61.8,61.8,61.8,21.446,30.999,0.0,49.96765,0.04248135
2020-06-15 07:00:00+00:00,42.6,5.0,0.64,0.44,62.98,62.98,62.98,19.979,26.065,0.0,49.9404,0.0425747999999999
2020-06-15 08:00:00+00:00,43.68,4.0,0.77,0.58,57.07,57.07,57.07,20.529,24.875,0.0,49.9459,0.04232735
2020-06-15 09:00:00+00:00,43.32,4.0,0.85,0.67,59.48,59.48,59.48,20.529,24.601,0.0,49.925650000000005,0.04268235
2020-06-15 10:00:00+00:00,43.56,4.0,0.89,0.71,62.94,62.94,62.94,20.524,24.928,0.0,49.953250000000004,0.042503
2020-06-15 11:00:00+00:00,42.66,4.0,0.87,0.76,61.8,61.8,61.8,20.494,24.758,0.0,49.96155,0.04177485
2020-06-15 12:00:00+00:00,42.6,4.0,0.81,0.74,59.87,59.87,59.87,20.443,24.589,0.0,49.9362,0.0417404
2020-06-15 13:00:00+00:00,41.16,6.0,0.71,0.69,44.77,44.77,80.89,21.948,27.177,0.0,49.955,0.0510292631578947
2020-06-15 14:00:00+00:00,33.24,4.0,0.56,0.56,46.26,46.26,96.0,23.253,27.385,0.0,49.968849999999996,0.05132095
2020-06-15 15:00:00+00:00,32.64,4.0,0.38,0.38,52.9,52.9,96.96,22.238,27.143,0.0,49.9869,0.0414521999999999
2020-06-15 16:00:00+00:00,32.1,3.0,0.19,0.19,54.49,54.49,96.96,22.62,26.811,0.0,50.0073,0.0407027
2020-06-15 17:00:00+00:00,22.38,3.0,0.03,0.03,49.42,49.42,78.45,22.403,26.944,0.0,49.97915,0.0411837
2020-06-15 18:00:00+00:00,8.04,3.0,0.02,0.02,27.24,27.24,53.64,22.662,27.383,0.0,49.98195,0.0524283
2020-06-15 19:00:00+00:00,8.16,4.0,0.0,0.0,24.84,24.84,35.0,23.001,27.986,0.0,50.022800000000004,0.051084
2020-06-15 20:00:00+00:00,8.46,3.0,0.0,0.0,10.45,10.45,25.0,24.699,27.941,0.0,50.015499999999996,0.0388383
2020-06-15 21:00:00+00:00,9.3,3.0,0.0,0.0,8.98,8.98,25.0,24.136,27.83,0.0,49.9901,0.0376645789473684
2020-06-15 22:00:00+00:00,9.48,3.0,0.0,0.0,6.4,6.4,6.4,23.374,24.326,0.0,49.95485,0.0381993
2020-06-15 23:00:00+00:00,9.48,3.0,0.0,0.0,4.53,4.53,4.53,22.324,23.787,0.0,49.94835,0.03829665
2020-06-16 00:00:00+00:00,9.42,4.0,0.0,0.0,3.84,3.84,3.84,22.331,24.043,0.0,50.04325,0.0384868499999999
2020-06-16 01:00:00+00:00,8.88,3.0,0.0,0.0,3.14,3.14,3.14,21.849,23.478,0.0,50.058,0.0392920999999999
2020-06-16 02:00:00+00:00,8.82,3.0,0.02,0.01,3.25,3.25,3.25,20.054,23.469,0.0,50.03165,0.03914925
2020-06-16 03:00:00+00:00,9.06,3.0,0.03,0.03,6.62,6.62,6.62,23.475,27.313,0.0,50.00325,0.04351385
2020-06-16 04:00:00+00:00,29.76,3.0,0.08,0.08,13.95,13.95,13.95,20.778,26.087,0.0,49.9622,0.03675895
2020-06-16 05:00:00+00:00,38.76,3.0,0.28,0.13,38.6,38.6,89.0,20.529,25.543,0.0,49.94375,0.0383897
2020-06-16 06:00:00+00:00,42.48,5.0,0.47,0.13,59.15,59.15,105.0,20.572,26.143,0.0,49.98155,0.0410894
2020-06-16 07:00:00+00:00,43.02,5.0,0.64,0.28,61.88,61.88,105.0,18.791,25.25,0.0,50.00455,0.0382606
2020-06-16 08:00:00+00:00,43.5,5.0,0.76,0.4,60.86,60.86,78.0,18.808,25.306,0.0,50.01357894736842,0.0387873684210526
2020-06-16 09:00:00+00:00,42.78,5.0,0.85,0.45,64.48,64.48,89.0,18.811,25.302,0.0,49.9141,0.0388256842105263
2020-06-16 10:00:00+00:00,43.62,6.0,0.89,0.48,64.98,64.98,120.0,18.773,24.969,0.0,49.9594,0.0385978947368421
2020-06-16 11:00:00+00:00,43.2,5.0,0.87,0.48,64.42,64.42,97.5,18.81,24.891,0.0,49.95155,0.0384190499999999
2020-06-16 12:00:00+00:00,43.26,4.0,0.81,0.42,61.86,61.86,75.0,19.839,24.935,0.0,49.9872,0.0385559
2020-06-16 13:00:00+00:00,41.28,3.0,0.71,0.44,30.12,30.12,30.12,20.977,26.26,0.0,49.99535,0.0514333999999999
2020-06-16 14:00:00+00:00,35.52,5.0,0.56,0.34,29.92,29.92,29.92,20.537,26.624,0.0,49.9828,0.05359585
2020-06-16 15:00:00+00:00,34.2,3.0,0.38,0.29,32.92,32.92,111.0,20.865,26.048,0.0,49.980450000000005,0.04482365
2020-06-16 16:00:00+00:00,33.72,4.0,0.19,0.17,51.8,51.8,207.89,20.658,25.727,0.0,49.97405,0.0390006
2020-06-16 17:00:00+00:00,24.0,3.0,0.03,0.03,54.45,54.45,207.89,21.037,25.737,0.0,50.0067,0.03945135
2020-06-16 18:00:00+00:00,9.6,3.0,0.02,0.02,16.26,16.26,200.0,21.351,26.081,0.0,50.03835,0.04424255
2020-06-16 19:00:00+00:00,9.66,3.0,0.0,0.0,13.98,13.98,75.0,23.46,26.911,0.0,50.0167,0.04248365
2020-06-16 20:00:00+00:00,10.14,3.0,0.0,0.0,10.16,10.16,10.16,24.368,26.792,0.0,49.9914,0.0356668
2020-06-16 21:00:00+00:00,10.86,4.0,0.0,0.0,9.07,9.07,9.07,26.876,26.182,0.0,50.02085,0.0359854
2020-06-16 22:00:00+00:00,11.04,3.0,0.0,0.0,5.7,5.7,5.7,20.772,25.151,0.0,49.982749999999996,0.0366680999999999
2020-06-16 23:00:00+00:00,10.98,3.0,0.0,0.0,4.8,4.8,4.8,18.914,23.369,0.0,50.0241,0.0372847
2020-06-17 00:00:00+00:00,11.04,4.0,0.0,0.0,5.02,0.1,5.02,19.127,24.224,0.0,50.0189,0.03800115
